irradiance,ambient_temperature,module_temperature,humidity,wind_speed,hour,day_of_year,power_output,weather_condition
0.0,8.84,6.42,79.66,3.02,5,129,0.0,night_or_low_power
0.0,8.85,7.96,69.84,1.11,6,129,0.0,night_or_low_power
258.63,7.89,14.06,63.46,1.99,7,129,26.303,sunny
370.37,4.94,14.85,61.43,1.5,8,129,35.967,sunny
407.47,8.49,19.44,62.01,1.6,9,129,41.317,moderate
711.43,13.28,32.05,73.23,3.22,10,129,66.992,sunny
830.94,12.41,34.92,51.79,3.02,11,129,77.792,sunny
735.62,13.62,35.51,63.43,0.23,12,129,69.143,sunny
869.07,15.57,40.77,72.03,1.09,13,129,79.872,sunny
645.21,16.78,34.03,46.24,2.63,14,129,60.638,sunny
536.89,12.79,27.59,59.22,1.63,15,129,51.535,sunny
413.34,15.03,26.9,51.13,0.66,16,129,41.241,sunny
209.42,16.27,19.32,52.37,4.05,17,129,20.913,sunny
19.49,9.75,9.8,70.81,0.66,19,129,0.0,night_or_low_power
37.66,10.1,11.03,62.17,0.25,20,129,5.407,night_or_low_power
0.0,9.72,5.19,53.63,5.66,21,129,0.0,night_or_low_power
1.29,7.05,6.32,59.9,0.96,22,129,0.0,night_or_low_power
0.0,5.48,2.78,70.71,3.37,23,129,0.0,night_or_low_power
0.0,1.85,1.1,68.88,0.94,0,130,0.0,night_or_low_power
0.0,3.26,0.39,64.63,3.58,2,130,0.0,night_or_low_power
9.44,2.29,1.81,75.21,0.95,3,130,0.0,night_or_low_power
22.62,5.53,5.56,69.12,0.82,4,130,2.415,night_or_low_power
6.6,7.84,7.33,58.11,0.89,5,130,0.0,night_or_low_power
16.84,6.31,5.75,69.2,1.33,6,130,0.0,night_or_low_power
160.55,3.94,5.42,63.73,4.18,7,130,16.553,moderate
426.14,9.41,21.96,60.6,0.29,8,130,41.636,sunny
488.21,11.49,25.26,65.89,1.09,9,130,48.361,moderate
822.66,12.56,34.33,55.56,3.64,10,130,79.324,sunny
830.94,11.74,33.69,61.19,3.72,11,130,75.36,sunny
726.74,11.57,29.78,73.17,4.49,12,130,69.303,sunny
693.75,16.25,36.66,82.45,0.5,13,130,67.393,sunny
568.38,15.35,31.15,49.39,1.56,14,130,51.522,moderate
652.15,13.11,31.85,57.08,1.03,15,130,59.742,sunny
443.56,10.97,19.46,74.1,6.02,16,130,45.209,sunny
221.75,13.63,18.56,53.82,2.15,17,130,22.233,sunny
0.0,10.35,9.69,64.32,0.83,18,130,0.0,night_or_low_power
9.87,11.71,7.38,79.11,5.78,19,130,0.0,night_or_low_power
8.7,9.96,8.85,59.69,1.72,20,130,0.0,night_or_low_power
0.0,12.51,10.82,62.36,2.11,21,130,0.0,night_or_low_power
0.0,10.11,8.33,70.94,2.22,23,130,0.0,night_or_low_power
0.0,5.61,1.78,53.16,4.79,0,131,0.0,night_or_low_power
24.02,3.62,3.26,62.84,1.35,1,131,4.865,night_or_low_power
24.52,2.67,0.61,58.42,3.49,2,131,4.261,night_or_low_power
19.22,3.2,1.89,65.99,2.35,3,131,0.0,night_or_low_power
24.01,6.31,3.86,82.01,3.97,4,131,5.344,night_or_low_power
24.34,6.5,5.52,70.16,2.14,5,131,2.812,night_or_low_power
0.0,3.6,1.93,70.29,2.09,6,131,0.0,night_or_low_power
217.1,10.53,13.35,67.63,4.62,7,131,24.466,sunny
386.95,12.73,23.48,64.09,1.08,8,131,37.022,sunny
580.32,7.38,23.83,76.95,1.2,9,131,58.23,sunny
674.6,16.68,36.1,52.08,1.02,11,131,60.912,moderate
767.13,10.52,32.41,73.07,1.4,12,131,70.358,sunny
731.33,13.67,34.79,65.73,1.03,13,131,64.586,sunny
440.11,13.08,25.29,67.75,1.24,14,131,41.346,moderate
578.38,16.56,33.53,46.48,0.47,15,131,54.032,sunny
395.71,13.28,22.75,64.03,3.0,16,131,38.07,sunny
145.72,12.41,14.06,63.31,3.4,17,131,12.764,moderate
4.15,13.12,13.1,58.55,0.18,18,131,0.0,night_or_low_power
0.0,14.19,13.01,72.2,1.47,19,131,0.0,night_or_low_power
0.0,9.66,8.5,52.57,1.44,20,131,0.0,night_or_low_power
26.68,6.71,6.98,58.04,0.67,22,131,2.731,night_or_low_power
0.0,7.56,6.43,70.36,1.42,23,131,0.0,night_or_low_power
0.0,2.92,-0.73,70.4,4.56,0,132,0.0,night_or_low_power
11.67,5.05,3.47,77.07,2.42,1,132,0.0,night_or_low_power
0.0,3.04,1.05,82.0,2.49,2,132,0.0,night_or_low_power
38.81,2.68,2.92,65.31,1.15,3,132,2.86,night_or_low_power
0.0,1.7,1.14,70.64,0.7,4,132,0.0,night_or_low_power
19.66,9.57,6.63,57.96,4.42,6,132,0.0,night_or_low_power
152.27,4.65,5.84,68.18,4.23,7,132,13.329,moderate
411.49,11.0,21.34,64.83,2.51,8,132,43.245,sunny
585.4,9.91,24.34,65.63,3.92,9,132,57.455,sunny
699.74,10.29,28.72,62.34,3.2,10,132,64.85,sunny
801.04,14.14,37.51,66.36,0.83,11,132,74.019,sunny
588.73,17.74,32.23,52.37,3.96,13,132,57.271,moderate
703.65,15.48,35.21,67.97,1.73,14,132,64.692,sunny
609.9,14.6,32.4,75.92,0.62,15,132,57.043,sunny
421.67,15.03,27.15,53.03,0.67,16,132,39.404,sunny
231.62,18.4,23.34,62.96,2.52,17,132,23.222,sunny
0.0,11.83,10.36,68.31,1.83,18,132,0.0,night_or_low_power
10.07,13.48,12.8,70.2,1.23,19,132,0.0,night_or_low_power
57.16,8.73,8.48,73.24,2.45,20,132,6.343,night_or_low_power
9.75,6.96,5.65,76.5,2.0,21,132,0.0,night_or_low_power
0.0,10.95,9.63,66.16,1.65,22,132,0.0,night_or_low_power
0.0,6.39,5.82,59.15,0.71,23,132,0.0,night_or_low_power
0.0,6.17,4.57,64.36,2.0,0,133,0.0,night_or_low_power
23.05,6.32,2.98,78.7,5.04,1,133,1.34,night_or_low_power
0.0,3.27,2.76,61.49,0.64,2,133,0.0,night_or_low_power
26.59,4.35,1.31,72.2,4.79,3,133,5.089,night_or_low_power
15.29,4.44,0.95,74.76,4.94,4,133,0.0,night_or_low_power
15.18,7.18,5.77,71.67,2.33,5,133,0.0,night_or_low_power
0.0,8.29,6.42,73.71,2.33,6,133,0.0,night_or_low_power
211.45,7.56,12.18,66.35,2.15,7,133,21.458,sunny
422.12,14.11,24.61,62.84,2.71,8,133,37.294,sunny
589.47,11.29,27.8,79.45,1.47,9,133,56.787,sunny
669.14,12.76,30.33,80.04,3.13,10,133,62.408,sunny
585.95,16.28,33.66,74.25,0.24,11,133,56.997,moderate
669.53,13.84,31.08,59.16,3.56,13,133,64.256,sunny
765.6,15.62,36.63,64.06,2.46,14,133,69.143,sunny
539.25,11.93,25.33,63.6,3.47,15,133,52.524,sunny
480.75,13.91,26.6,72.55,2.16,16,133,49.044,sunny
232.74,17.69,22.04,65.16,3.29,17,133,21.597,sunny
1.03,16.21,14.52,67.38,2.15,18,133,0.0,night_or_low_power
0.0,13.14,11.94,63.82,1.5,19,133,0.0,night_or_low_power
24.76,12.42,10.85,44.46,2.89,20,133,2.91,night_or_low_power
0.0,9.75,7.75,76.11,2.49,21,133,0.0,night_or_low_power
0.0,6.69,4.23,66.47,3.08,22,133,0.0,night_or_low_power
0.0,9.8,8.75,73.33,1.31,23,133,0.0,night_or_low_power
18.29,3.96,4.23,65.51,0.35,0,134,0.0,night_or_low_power
30.81,7.3,6.33,79.69,2.37,1,134,6.196,night_or_low_power
0.0,4.17,1.43,63.84,3.43,2,134,0.0,night_or_low_power
0.0,6.94,4.67,67.01,2.83,4,134,0.0,night_or_low_power
26.88,10.72,10.78,53.11,0.94,5,134,2.723,night_or_low_power
35.42,10.55,7.92,68.54,4.62,6,134,1.881,night_or_low_power
201.34,9.58,13.82,72.31,2.24,7,134,21.697,sunny
360.83,10.32,17.42,68.71,4.66,8,134,34.036,sunny
598.35,13.05,29.98,82.67,1.27,9,134,59.756,sunny
684.19,15.42,34.45,55.93,1.87,10,134,61.901,sunny
742.82,10.21,29.61,51.61,3.6,11,134,72.547,sunny
782.0,14.27,34.59,54.05,3.92,12,134,75.454,sunny
890.24,12.92,37.49,64.86,2.66,13,134,79.664,sunny
772.16,14.75,35.5,72.95,3.03,14,134,69.287,sunny
583.79,12.51,26.94,65.77,3.85,15,134,56.746,sunny
409.58,10.91,21.56,61.14,2.04,16,134,42.472,sunny
238.16,11.09,16.43,76.99,2.26,17,134,24.924,sunny
10.08,12.66,11.92,53.31,1.31,19,134,0.0,night_or_low_power
0.0,8.56,8.14,74.14,0.53,20,134,0.0,night_or_low_power
22.15,7.17,6.01,71.94,2.27,21,134,0.983,night_or_low_power
0.0,8.48,6.7,68.08,2.23,22,134,0.0,night_or_low_power
35.48,7.23,7.72,79.72,0.71,23,134,4.717,night_or_low_power
5.28,9.41,7.87,64.93,2.12,0,135,0.0,night_or_low_power
0.0,7.37,6.94,68.92,0.54,1,135,0.0,night_or_low_power
0.0,3.28,2.3,60.72,1.22,2,135,0.0,night_or_low_power
15.67,4.16,2.39,62.5,2.81,3,135,0.0,night_or_low_power
0.0,7.5,7.04,62.84,0.57,4,135,0.0,night_or_low_power
0.0,5.02,3.67,73.28,1.69,5,135,0.0,night_or_low_power
0.0,7.18,6.99,61.36,0.24,6,135,0.0,night_or_low_power
198.81,5.62,10.52,66.7,1.33,7,135,21.223,sunny
396.43,7.72,15.93,64.74,4.61,8,135,39.627,sunny
771.27,13.17,34.84,57.96,1.84,10,135,71.493,sunny
647.77,12.61,29.87,62.67,2.72,11,135,60.553,moderate
780.25,13.69,36.5,54.62,0.75,12,135,73.036,sunny
797.89,18.59,40.44,61.32,2.61,13,135,71.506,sunny
788.21,14.02,33.54,63.47,5.16,14,135,73.806,sunny
659.45,16.11,34.19,63.33,2.13,15,135,61.915,sunny
423.53,16.41,25.74,67.09,4.22,16,135,40.913,sunny
199.87,16.76,21.78,76.93,1.22,17,135,20.178,sunny
0.0,11.13,10.84,51.72,0.37,18,135,0.0,night_or_low_power
0.0,8.83,7.58,63.06,1.56,19,135,0.0,night_or_low_power
0.0,8.13,7.18,59.04,1.19,20,135,0.0,night_or_low_power
7.99,10.5,7.52,67.77,4.03,21,135,0.0,night_or_low_power
10.8,11.82,8.88,70.35,4.07,22,135,0.0,night_or_low_power
0.0,8.33,7.77,56.55,0.7,23,135,0.0,night_or_low_power
28.76,4.83,3.36,70.37,2.91,0,136,4.051,night_or_low_power
0.0,8.02,5.2,73.31,3.53,1,136,0.0,night_or_low_power
9.72,4.54,3.73,71.36,1.37,2,136,0.0,night_or_low_power
0.0,3.98,2.17,65.51,2.27,3,136,0.0,night_or_low_power
0.0,5.48,2.89,72.94,3.24,4,136,0.0,night_or_low_power
0.0,5.78,2.29,65.36,4.35,5,136,0.0,night_or_low_power
0.0,6.57,4.72,74.29,2.31,6,136,0.0,night_or_low_power
215.12,11.63,15.86,67.59,2.78,7,136,22.449,sunny
368.15,9.44,17.69,64.24,3.5,8,136,35.68,sunny
557.87,8.6,24.77,56.07,0.7,9,136,55.037,sunny
674.86,14.15,34.26,63.77,0.17,10,136,63.278,sunny
903.91,12.1,36.69,55.98,3.17,11,136,83.435,sunny
836.47,12.96,36.16,55.47,2.36,12,136,76.298,sunny
844.56,16.71,41.54,59.7,0.64,13,136,73.656,sunny
723.72,14.02,33.08,63.08,3.33,14,136,66.945,sunny
566.39,14.4,30.89,53.96,0.62,15,136,54.526,sunny
382.06,14.89,24.58,61.98,2.22,16,136,34.314,sunny
219.42,13.44,17.45,62.05,3.21,17,136,19.48,sunny
61.86,12.12,10.72,59.75,4.07,18,136,5.904,night_or_low_power
0.0,7.08,5.84,64.76,1.56,19,136,0.0,night_or_low_power
0.0,10.13,7.03,70.6,3.88,20,136,0.0,night_or_low_power
13.6,12.41,11.43,61.31,1.73,21,136,0.0,night_or_low_power
0.0,9.23,8.49,70.5,0.94,22,136,0.0,night_or_low_power
0.0,6.19,5.22,66.58,1.22,23,136,0.0,night_or_low_power
15.87,7.23,6.59,74.89,1.39,0,137,0.0,night_or_low_power
67.89,7.05,9.04,73.32,0.05,1,137,6.853,night_or_low_power
32.61,3.94,2.14,66.53,3.47,2,137,6.184,night_or_low_power
46.73,8.3,7.54,60.82,2.71,3,137,1.712,night_or_low_power
0.0,6.62,5.63,70.9,1.23,4,137,0.0,night_or_low_power
26.87,6.46,4.97,62.9,2.87,5,137,3.608,night_or_low_power
0.0,11.3,10.81,52.38,0.61,6,137,0.0,night_or_low_power
248.25,5.19,10.27,73.55,2.96,7,137,23.926,sunny
444.66,8.27,18.92,61.38,3.36,8,137,45.203,sunny
494.84,13.2,27.64,47.5,0.51,9,137,46.245,moderate
729.43,14.47,33.42,62.88,3.66,10,137,68.581,sunny
811.85,17.45,40.4,69.64,1.75,11,137,73.146,sunny
739.52,10.44,31.22,60.59,1.76,12,137,70.124,sunny
730.26,17.17,38.66,59.49,0.51,13,137,66.482,sunny
597.53,13.13,27.75,68.08,4.13,14,137,58.293,moderate
440.82,16.29,26.19,59.03,4.16,15,137,43.773,moderate
419.73,14.82,22.91,62.5,5.63,16,137,39.804,sunny
209.45,15.86,18.57,70.03,4.45,17,137,18.318,sunny
11.88,12.65,11.13,69.73,2.34,18,137,0.0,night_or_low_power
11.58,13.94,12.22,65.54,2.58,19,137,0.0,night_or_low_power
0.0,8.96,8.82,52.63,0.18,20,137,0.0,night_or_low_power
23.54,9.16,9.76,70.55,0.14,21,137,0.0,night_or_low_power
12.27,8.51,7.39,63.01,1.86,22,137,0.0,night_or_low_power
0.0,10.44,8.99,69.22,1.81,23,137,0.0,night_or_low_power
0.0,8.1,7.39,54.22,0.9,0,138,0.0,night_or_low_power
0.0,6.34,4.81,74.65,1.92,1,138,0.0,night_or_low_power
0.0,7.05,6.2,60.11,1.05,2,138,0.0,night_or_low_power
0.0,8.11,4.77,69.8,4.18,3,138,0.0,night_or_low_power
0.0,7.18,5.44,74.23,2.18,4,138,0.0,night_or_low_power
11.85,5.18,4.6,70.8,1.17,5,138,0.0,night_or_low_power
35.1,9.52,7.24,68.8,4.17,6,138,2.504,night_or_low_power
226.3,9.42,15.72,66.47,0.6,7,138,20.575,sunny
643.0,10.49,27.85,75.88,2.41,9,138,61.618,sunny
653.76,14.42,32.58,72.27,1.82,10,138,63.305,sunny
692.26,15.33,35.78,60.04,0.4,11,138,64.195,sunny
586.76,13.38,29.63,72.03,1.7,13,138,55.501,moderate
677.22,19.55,37.33,46.64,3.17,14,138,61.802,sunny
571.18,17.32,33.0,66.46,1.81,15,138,52.275,sunny
372.1,15.27,25.93,57.3,0.63,16,138,35.902,sunny
275.95,15.51,22.51,66.86,1.61,17,138,25.583,sunny
0.9,12.33,11.51,56.39,1.06,18,138,0.0,night_or_low_power
0.0,11.72,11.24,64.77,0.6,19,138,0.0,night_or_low_power
0.0,10.81,7.1,51.49,4.64,20,138,0.0,night_or_low_power
27.67,11.4,11.97,64.99,0.32,21,138,2.055,night_or_low_power
0.0,5.44,2.03,67.52,4.26,22,138,0.0,night_or_low_power
0.0,5.19,3.52,73.41,2.09,23,138,0.0,night_or_low_power
30.7,4.13,2.36,64.31,3.37,0,139,3.132,night_or_low_power
26.33,7.79,4.65,68.76,4.91,1,139,2.115,night_or_low_power
0.0,5.71,4.77,64.26,1.18,2,139,0.0,night_or_low_power
0.0,4.25,2.5,71.72,2.18,3,139,0.0,night_or_low_power
0.0,6.14,5.12,70.37,1.28,4,139,0.0,night_or_low_power
0.0,6.11,4.75,74.29,1.71,5,139,0.0,night_or_low_power
19.09,5.54,3.56,58.12,3.2,6,139,0.0,night_or_low_power
252.4,12.14,18.16,63.81,1.93,7,139,26.322,sunny
411.46,10.61,21.23,67.49,2.16,8,139,41.065,sunny
591.73,14.77,31.85,77.91,0.85,9,139,55.092,sunny
537.51,10.52,25.16,81.13,1.85,10,139,53.97,moderate
906.01,15.46,41.53,52.17,1.38,11,139,81.546,sunny
846.01,12.36,36.1,59.52,2.04,12,139,76.924,sunny
680.84,20.63,40.43,40.72,0.79,13,139,61.008,sunny
791.77,12.45,35.25,81.97,1.19,14,139,73.851,sunny
554.25,19.33,34.01,63.84,2.45,15,139,53.054,sunny
452.52,15.2,26.33,67.8,3.07,16,139,44.436,sunny
174.63,14.08,17.5,61.13,2.28,17,139,18.362,moderate
13.52,14.59,13.73,63.4,1.58,18,139,0.0,night_or_low_power
0.0,10.33,9.42,74.39,1.13,19,139,0.0,night_or_low_power
0.0,12.48,12.25,56.01,0.3,20,139,0.0,night_or_low_power
10.8,11.34,7.87,55.87,4.74,21,139,0.0,night_or_low_power
0.0,8.44,5.2,64.28,4.04,22,139,0.0,night_or_low_power
0.12,7.88,3.71,66.53,5.21,23,139,0.0,night_or_low_power
5.39,10.59,6.66,69.68,5.11,0,140,0.0,night_or_low_power
0.0,7.53,5.51,66.77,2.53,1,140,0.0,night_or_low_power
3.35,7.73,6.44,63.47,1.74,3,140,0.0,night_or_low_power
0.0,5.66,3.91,68.87,2.19,4,140,0.0,night_or_low_power
0.0,6.06,5.14,72.56,1.16,5,140,0.0,night_or_low_power
14.23,9.59,9.56,73.68,0.57,6,140,0.0,night_or_low_power
184.84,7.75,12.21,64.32,1.36,7,140,18.809,sunny
297.56,11.16,19.05,59.32,1.29,8,140,29.334,moderate
623.94,13.7,29.72,56.65,3.38,9,140,57.33,sunny
627.6,17.38,34.33,71.51,2.34,10,140,59.525,sunny
741.37,15.87,35.85,59.37,2.83,11,140,67.15,sunny
823.07,12.45,35.12,58.29,2.53,12,140,75.398,sunny
887.35,13.26,37.82,65.37,2.59,13,140,81.794,sunny
779.48,19.51,41.94,74.13,1.19,14,140,71.675,sunny
570.95,14.62,29.77,56.02,2.48,15,140,53.116,sunny
422.82,12.36,22.21,69.17,3.54,16,140,42.399,sunny
172.35,12.59,14.11,60.7,4.56,17,140,17.849,moderate
12.58,15.15,12.32,64.07,4.01,18,140,0.0,night_or_low_power
0.0,12.58,10.07,70.83,3.14,19,140,0.0,night_or_low_power
43.07,12.36,11.8,74.17,2.32,20,140,4.232,night_or_low_power
2.14,9.7,8.6,61.4,1.45,21,140,0.0,night_or_low_power
0.0,6.36,4.29,73.14,2.58,22,140,0.0,night_or_low_power
0.0,3.95,-0.34,70.12,5.37,23,140,0.0,night_or_low_power
52.39,5.21,5.48,70.88,1.64,0,141,5.042,night_or_low_power
0.0,6.63,1.67,76.9,6.2,1,141,0.0,night_or_low_power
6.0,3.85,1.9,62.58,2.66,2,141,0.0,night_or_low_power
0.24,8.35,4.58,72.44,4.72,3,141,0.0,night_or_low_power
35.41,4.88,4.92,69.06,1.28,4,141,1.024,night_or_low_power
0.0,4.37,3.45,77.5,1.15,5,141,0.0,night_or_low_power
33.23,8.71,9.21,69.36,0.63,6,141,3.219,night_or_low_power
212.78,11.44,13.56,63.64,5.33,7,141,21.204,sunny
439.33,14.2,25.26,70.58,2.65,8,141,44.376,sunny
613.33,9.28,24.88,61.28,3.51,9,141,58.446,sunny
768.58,16.56,37.87,59.34,2.19,10,141,70.989,sunny
751.04,15.12,35.78,57.19,2.33,11,141,69.342,sunny
883.73,14.3,40.38,58.55,0.54,12,141,80.55,sunny
720.44,17.4,36.87,40.29,2.69,13,141,65.326,sunny
699.4,18.92,36.88,57.4,3.78,14,141,65.641,sunny
592.55,12.68,30.26,63.7,0.25,15,141,58.641,sunny
408.23,14.68,25.75,69.48,1.47,16,141,37.869,sunny
275.19,13.66,21.08,56.49,1.05,17,141,28.112,sunny
0.2,14.96,12.49,59.26,3.1,18,141,0.0,night_or_low_power
13.54,15.43,13.45,61.65,2.98,19,141,0.0,night_or_low_power
0.0,11.36,8.57,71.01,3.49,20,141,0.0,night_or_low_power
26.26,9.33,8.35,67.24,2.21,21,141,0.823,night_or_low_power
2.6,9.6,9.42,68.67,0.33,22,141,0.0,night_or_low_power
0.0,7.21,5.15,73.81,2.57,23,141,0.0,night_or_low_power
30.18,2.7,3.14,72.81,0.57,0,142,5.002,night_or_low_power
0.0,7.57,5.22,61.77,2.94,1,142,0.0,night_or_low_power
0.0,8.34,7.86,79.93,0.59,2,142,0.0,night_or_low_power
0.0,8.68,8.0,50.88,0.86,3,142,0.0,night_or_low_power
9.35,4.72,1.49,75.06,4.39,4,142,0.0,night_or_low_power
7.9,9.04,7.78,69.45,1.88,5,142,0.0,night_or_low_power
0.0,11.93,10.39,74.59,1.93,6,142,0.0,night_or_low_power
194.92,15.13,20.31,61.33,0.83,7,142,18.931,sunny
467.4,12.32,23.08,60.48,4.08,8,142,44.836,sunny
604.97,14.63,30.63,54.6,2.68,9,142,56.979,sunny
604.7,11.88,27.99,56.15,2.53,10,142,56.637,moderate
929.95,12.65,39.98,62.97,0.72,11,142,87.088,sunny
899.9,17.67,42.9,55.31,2.2,12,142,78.062,sunny
716.49,16.68,37.26,54.01,1.14,14,142,66.391,sunny
629.55,19.06,34.5,69.7,4.3,15,142,59.679,sunny
450.2,17.12,30.47,56.52,0.19,16,142,44.904,sunny
172.81,16.31,18.75,65.87,3.43,17,142,16.7,moderate
7.58,13.77,11.78,62.8,2.77,18,142,0.0,night_or_low_power
0.0,11.84,10.45,67.45,1.73,19,142,0.0,night_or_low_power
5.81,15.67,13.72,60.85,2.66,20,142,0.0,night_or_low_power
35.03,12.54,11.42,70.56,2.71,21,142,1.598,night_or_low_power
19.67,10.56,8.99,70.16,2.69,22,142,0.0,night_or_low_power
0.0,7.88,6.69,76.13,1.49,23,142,0.0,night_or_low_power
0.0,6.02,4.94,62.0,1.35,0,143,0.0,night_or_low_power
11.06,8.85,8.36,59.24,1.02,1,143,0.0,night_or_low_power
29.2,5.9,6.4,64.23,0.48,2,143,2.109,night_or_low_power
0.0,6.85,5.32,67.83,1.91,3,143,0.0,night_or_low_power
0.0,8.42,5.29,70.43,3.91,4,143,0.0,night_or_low_power
59.33,8.4,9.14,61.21,1.3,5,143,5.698,night_or_low_power
0.0,12.12,11.54,66.15,0.72,6,143,0.0,night_or_low_power
297.35,7.58,15.67,65.13,1.04,7,143,29.332,sunny
305.43,11.65,19.09,62.63,2.16,8,143,31.452,moderate
430.78,17.09,28.29,62.24,2.16,9,143,41.129,moderate
733.66,15.81,37.06,74.89,0.95,10,143,67.834,sunny
869.26,14.66,39.18,69.73,1.94,11,143,79.971,sunny
808.06,17.45,40.33,70.54,1.7,12,143,73.118,sunny
694.34,16.25,34.74,65.59,2.93,13,143,61.911,sunny
593.84,19.45,33.24,75.34,5.03,14,143,58.045,moderate
484.64,17.99,31.52,69.02,1.26,15,143,47.599,moderate
332.37,14.11,23.2,52.24,1.11,16,143,33.39,moderate
271.76,15.53,21.98,68.83,2.13,17,143,25.998,sunny
24.29,14.85,13.61,66.02,2.46,18,143,3.122,night_or_low_power
0.0,13.75,11.31,68.79,3.04,19,143,0.0,night_or_low_power
10.75,12.16,12.16,52.53,0.4,20,143,0.0,night_or_low_power
6.74,9.86,8.81,64.8,1.56,22,143,0.0,night_or_low_power
0.0,6.54,5.61,53.01,1.16,23,143,0.0,night_or_low_power
0.0,6.43,5.86,72.73,0.72,0,144,0.0,night_or_low_power
0.82,6.33,5.3,68.33,1.32,1,144,0.0,night_or_low_power
0.0,6.86,6.49,82.49,0.46,2,144,0.0,night_or_low_power
0.0,6.34,2.92,70.14,4.27,3,144,0.0,night_or_low_power
41.99,9.55,9.42,71.25,1.73,4,144,4.153,night_or_low_power
23.77,6.22,6.04,71.83,1.11,5,144,4.173,night_or_low_power
0.0,5.7,2.72,68.06,3.72,6,144,0.0,night_or_low_power
161.4,14.31,17.84,64.5,1.64,7,144,17.045,moderate
334.99,10.04,19.2,65.03,1.11,8,144,30.168,moderate
615.16,15.17,29.09,44.08,5.67,9,144,59.181,sunny
648.11,15.39,33.74,72.05,1.36,10,144,60.546,sunny
878.79,13.64,39.81,72.92,0.25,11,144,78.828,sunny
812.68,15.74,38.57,69.83,1.93,12,144,76.929,sunny
859.16,15.94,40.31,63.54,1.75,13,144,75.628,sunny
810.3,17.39,40.78,61.1,1.14,14,144,73.206,sunny
594.7,14.97,32.01,54.19,0.99,15,144,57.552,sunny
252.89,15.65,21.59,52.94,2.06,16,144,24.97,moderate
190.03,15.13,19.73,58.44,1.38,17,144,15.782,sunny
0.0,16.38,15.13,64.26,1.56,18,144,0.0,night_or_low_power
0.0,12.14,10.23,67.52,2.39,19,144,0.0,night_or_low_power
0.0,9.72,8.53,61.51,1.49,20,144,0.0,night_or_low_power
0.0,9.29,8.33,55.39,1.2,21,144,0.0,night_or_low_power
0.0,9.91,7.44,60.21,3.08,22,144,0.0,night_or_low_power
9.94,4.59,3.79,66.98,1.38,23,144,0.0,night_or_low_power
37.59,9.89,10.11,53.05,1.14,0,145,2.381,night_or_low_power
0.0,7.04,6.57,68.3,0.58,1,145,0.0,night_or_low_power
0.9,7.69,6.99,79.43,0.91,2,145,0.0,night_or_low_power
0.0,7.44,6.89,60.23,0.68,3,145,0.0,night_or_low_power
8.37,6.16,5.98,84.18,0.54,4,145,0.0,night_or_low_power
0.0,6.13,5.32,61.61,1.01,5,145,0.0,night_or_low_power
0.0,7.93,5.98,64.65,2.44,6,145,0.0,night_or_low_power
218.74,7.52,12.58,70.48,1.88,7,145,20.774,sunny
443.3,12.52,24.65,63.99,1.47,8,145,43.681,sunny
517.24,12.8,26.19,50.68,2.65,9,145,50.114,sunny
787.94,11.26,33.92,66.94,1.22,10,145,73.525,sunny
732.82,14.13,34.26,64.26,2.32,11,145,67.438,sunny
731.0,17.46,37.0,60.04,3.0,12,145,65.103,sunny
839.82,19.24,44.23,61.91,0.26,13,145,77.019,sunny
682.44,14.26,33.24,67.12,1.86,14,145,62.269,sunny
558.37,20.98,35.69,53.46,2.55,15,145,51.401,sunny
405.27,14.24,24.46,67.88,2.43,16,145,38.674,sunny
158.99,11.95,15.17,59.75,1.94,17,145,17.421,moderate
32.54,17.84,17.8,74.25,1.27,18,145,6.642,night_or_low_power
36.09,11.04,10.84,73.35,1.61,19,145,2.658,night_or_low_power
24.45,14.88,12.04,55.33,4.46,20,145,2.691,night_or_low_power
0.0,9.2,8.93,75.7,0.34,21,145,0.0,night_or_low_power
13.61,8.74,8.31,69.33,1.05,22,145,0.0,night_or_low_power
0.0,5.68,4.18,71.68,1.87,23,145,0.0,night_or_low_power
0.34,10.21,9.78,63.95,0.55,0,146,0.0,night_or_low_power
0.0,9.44,8.21,63.01,1.53,1,146,0.0,night_or_low_power
0.0,5.66,3.18,65.29,3.11,2,146,0.0,night_or_low_power
0.0,7.01,4.79,59.22,2.77,3,146,0.0,night_or_low_power
56.77,8.98,9.2,50.99,1.85,4,146,4.626,night_or_low_power
0.0,7.51,5.82,61.52,2.11,5,146,0.0,night_or_low_power
4.01,12.21,12.23,59.36,0.13,6,146,0.0,night_or_low_power
229.13,10.48,16.77,56.57,0.72,7,146,21.928,sunny
435.38,10.95,23.09,69.73,1.15,8,146,42.802,sunny
584.33,10.11,26.5,67.4,1.43,9,146,55.513,sunny
708.59,11.9,30.59,59.91,3.21,10,146,68.368,sunny
600.67,16.7,30.02,59.99,5.87,11,146,55.65,moderate
745.85,15.86,36.77,42.43,1.84,14,146,68.478,sunny
622.2,13.53,31.41,73.48,0.98,15,146,60.769,sunny
367.91,15.32,22.49,62.19,4.84,16,146,35.822,sunny
189.36,19.6,24.57,63.34,0.88,17,146,18.303,sunny
9.69,12.56,12.11,65.73,0.92,18,146,0.0,night_or_low_power
108.17,13.21,15.49,52.51,1.2,19,146,11.124,night_or_low_power
15.81,7.16,3.38,61.28,5.31,20,146,0.0,night_or_low_power
1.72,9.65,7.68,65.55,2.53,21,146,0.0,night_or_low_power
22.04,8.66,7.86,64.51,1.82,22,146,0.897,night_or_low_power
